Row Id,Zipcode,homeowner_dummy,gender_dummy,LAST_GIFT_amount,totalmonths_from_last_gift,AVG_for_past_GIFTs,Donated_in_previous_event,gift_ammount_in_prev_event
2979,97403,1,1,20,37,15.33333333,Yes,20
2980,97404,0,0,15,31,11.625,No,0
2981,97401,1,1,15,37,17.5,No,0
2982,97402,1,0,25,31,14.55555556,No,0
2983,97402,1,0,10,36,8,Yes,10
2984,97404,1,0,12,31,6.7,No,0
2985,97404,0,1,15,28,5.944444444,Yes,10
2986,97404,1,1,5,29,5,Yes,5
2987,97403,0,1,7,30,4.833333333,Yes,6
2988,97404,1,1,23,37,13.69230769,Yes,36
2989,97401,1,1,6,28,6.4,No,0
2990,97403,1,1,6,28,4.069767442,Yes,5
2991,97402,0,0,5,36,4.75,No,0
2992,97404,1,1,10,20,12.5,Yes,10
2993,97404,1,1,5,30,4.875,No,0
2994,97401,1,0,3,30,2.916666667,Yes,3
2995,97404,1,0,10,36,8.708333333,No,0
2996,97404,1,1,5,30,7.923076923,Yes,10
2997,97403,1,0,25,31,15,No,0
2998,97401,0,1,25,33,21,No,0
2999,97402,1,1,5,30,3.5,No,0
3000,97401,1,0,5,30,7.15,No,0
3001,97403,0,1,9,34,7.894736842,Yes,5
3002,97404,1,1,15,37,10,No,0
3003,97404,1,0,15,37,15,Yes,15
3004,97403,1,0,7,29,6.25,Yes,6
3005,97402,0,0,3,22,5.142857143,Yes,5
3006,97403,1,1,20,30,11.75,No,0
3007,97402,1,1,10,35,11.66666667,No,0
3008,97401,1,0,10,32,9.166666667,No,0
3009,97404,1,1,8,35,7.5,Yes,5
3010,97402,1,1,10,29,7.6,No,0
3011,97401,1,1,20,31,13.33333333,No,0
3012,97402,1,1,10,31,13.1875,Yes,15
3013,97404,1,0,10,30,6.666666667,Yes,9
3014,97402,1,0,50,33,31.92307692,No,0
3015,97401,1,0,20,37,17.85714286,No,0
3016,97402,1,1,25,29,12.45454546,No,0
3017,97402,1,1,5,37,3.518518519,Yes,3
3018,97403,1,0,25,37,22.5,No,0
3019,97404,1,0,11,33,7.086666667,No,0
3020,97404,1,1,15,32,12.6,No,0
3021,97401,1,1,25,35,25,No,0
3022,97403,1,1,17,28,12,Yes,17
3023,97402,0,1,15,29,8.428571429,No,0
3024,97403,0,0,15,31,10.625,Yes,15
3025,97404,1,1,20,20,10.86363636,No,0
3026,97402,0,1,12,30,3.666666667,No,0
3027,97402,1,0,25,31,14.25,No,0
3028,97401,1,1,3,28,3.823529412,Yes,1
3029,97402,1,1,7,29,5.2,Yes,10
3030,97404,0,1,50,33,32.22222222,Yes,20
3031,97404,1,1,12,32,6.333333333,No,0
3032,97404,1,1,25,36,10.44444444,No,0
3033,97404,1,0,26,37,22.88235294,Yes,31
3034,97404,1,1,11,37,10.85714286,No,0
3035,97404,1,0,11,31,10.92307692,No,0
3036,97404,1,1,12,32,11.1,No,0
3037,97404,1,0,7,29,7.272727273,No,0
3038,97404,0,0,20,37,19.23076923,Yes,20
3039,97401,1,1,13,37,9.666666667,Yes,15
3040,97403,0,1,5,18,4.416666667,Yes,6
3041,97402,1,0,10,33,11.42857143,Yes,10
3042,97404,0,0,5,30,3.166666667,No,0
3043,97403,0,1,20,32,15,No,0
3044,97404,0,0,15,36,10,No,0
3045,97401,0,1,20,36,8.5,Yes,20
3046,97404,1,1,5,33,5.571428571,No,0
3047,97403,0,0,7,18,6.3,Yes,5
3048,97404,1,0,15,36,11.75,No,0
3049,97404,1,1,11,34,8.571428571,Yes,9
3050,97401,1,1,4,20,3.761904762,Yes,3
3051,97404,1,1,10,31,6.307692308,No,0
3052,97403,0,1,12,29,7.75,Yes,11
3053,97404,1,0,15,37,10,Yes,20
3054,97402,1,1,10,35,7.6,Yes,15
3055,97404,1,1,10,35,8.1,No,0
3056,97404,1,1,25,36,25,No,0
3057,97404,1,0,9,29,6.7,Yes,13
3058,97404,0,1,6,34,5.555555556,Yes,5
3059,97401,1,1,8,28,5.789473684,No,0
3060,97404,1,1,5,36,5.057142857,Yes,5
3061,97403,1,1,15,31,9.789473684,Yes,15
3062,97401,1,1,15,37,11.55555556,No,0
3063,97403,1,0,20,29,10.17647059,No,0
3064,97403,1,0,10,31,11.25,Yes,12
3065,97401,1,1,20,30,16.66666667,Yes,22
3066,97402,0,1,10,26,8.307692308,No,0
3067,97402,1,1,2,28,3.222222222,Yes,2
3068,97404,1,1,6,30,5.571428571,Yes,5
3069,97401,0,0,9,34,7,No,0
3070,97401,0,1,10,29,4.833333333,Yes,5
3071,97404,1,1,11,35,10.5,No,0
3072,97403,0,1,25,19,22.69230769,Yes,25
3073,97401,1,0,10,33,9.764705882,Yes,20
3074,97401,1,1,35,37,18.6,No,0
3075,97402,1,1,12,30,9.7,No,0
3076,97404,1,0,3,33,4.578947368,No,0
3077,97404,1,1,14,31,11.28571429,Yes,14
3078,97404,1,1,15,31,11.25,Yes,25
3079,97401,1,1,20,37,20,Yes,20
3080,97404,1,1,17,33,11,Yes,16
3081,97404,0,0,15,37,7.3,Yes,20
3082,97401,1,1,10,32,8.375,No,0
3083,97404,1,1,15,30,10,No,0
3084,97404,1,1,36,31,18.71428571,No,0
3085,97404,1,1,20,29,14.72727273,No,0
3086,97404,1,1,25,37,25,No,0
3087,97402,1,1,12,29,10.33333333,Yes,16
3088,97404,1,0,5,29,5.636363636,Yes,5
3089,97401,1,1,10,34,8.6,No,0
3090,97404,1,0,12,32,11.33333333,Yes,17
3091,97404,1,1,7,31,5.333333333,No,0
3092,97403,1,1,50,31,44.72727273,Yes,25
3093,97403,1,1,11,30,9.285714286,Yes,12.5
3094,97404,0,1,10,32,8,No,0
3095,97404,1,1,5,30,6.714285714,Yes,7
3096,97403,1,1,14,37,10,No,0
3097,97403,1,1,10,32,6.833333333,Yes,10
3098,97403,1,1,10,28,16.66666667,No,0
3099,97404,1,1,10,33,13.33333333,No,0
3100,97401,1,0,20,30,12.33333333,No,0
3101,97404,1,0,10,32,9,Yes,10
3102,97404,1,1,15,35,10.66666667,Yes,20
3103,97404,1,1,20,36,12.09090909,Yes,15
3104,97401,1,0,14,31,10.83333333,No,0
3105,97402,1,1,15,35,7.7,No,0
3106,97404,1,0,10,31,8.714285714,No,0
3107,97402,1,1,7,32,5.84375,No,0
3108,97404,0,1,7,19,6.636363636,No,0
3109,97404,1,0,20,31,12.5,No,0
3110,97402,1,0,5,17,3.653846154,No,0
3111,97403,0,0,10,29,13.88888889,No,0
3112,97402,1,1,4,31,6.8,No,0
3113,97401,0,1,7,29,6.857142857,Yes,7
3114,97401,1,1,9,30,6.9,No,0
3115,97404,1,1,20,37,7.75,No,0
3116,97404,1,0,4,29,7.5,No,0
3117,97402,0,0,30,37,26.5,Yes,40
3118,97404,1,0,20,36,11.15789474,No,0
3119,97404,1,1,20,31,20,No,0
3120,97403,1,1,9,36,9.25,No,0
